id,start,last,status,x1,x2,x3,x4,x5,x6,x7,x8,z1,z2,z3
24,4.363360584,5.340068942,0,0.560267864,0.961882787,0.592774958,-0.207219867,-0.463725071,-0.561934602,-3.247645125,1.300225979,-0.102319256,0.015982007,0
24,5.340068942,5.968124695,0,0.766656533,0.864261916,0.689569146,-0.277550406,-0.629185405,-0.924959474,-3.443748323,1.366122466,-0.102319256,0.015982007,0
24,5.968124695,12.60280792,1,0.899371269,0.80148847,0.751811009,-0.322775266,-0.735581868,-1.158396464,-3.56984916,1.408496086,-0.102319256,0.015982007,0
25,0,5.060218517,0,0.076742126,-1.499913171,0.751585647,-0.292012286,-0.144683498,-0.02421218,1.541935707,-0.33433954,0.069516487,-0.086522468,0
25,5.060218517,10.76020287,0,0.773381776,-2.650935626,1.86115097,-1.562910048,-0.136333081,-2.57406408,-1.016584268,-2.312592626,0.069516487,-0.086522468,0
25,10.76020287,12.34664322,0,1.558097907,-3.947482397,3.110999164,-2.994488017,-0.126926918,-5.446294966,-3.898579138,-4.54095719,0.069516487,-0.086522468,0
25,12.34664322,18.66184093,0,1.776502951,-4.308342004,3.458861453,-3.392929998,-0.12430896,-6.2457047,-4.70070642,-5.16116371,0.069516487,-0.086522468,0
25,18.66184093,20.58184493,1,2.64591543,-5.744828265,4.843608845,-4.979021707,-0.113887567,-9.427942549,-7.893762104,-7.630041157,0.069516487,-0.086522468,0
26,0,6.06405295,0,-0.347438664,-0.454106093,-0.147514066,-0.291547917,-0.51157884,-0.668518074,0.076712751,0.872836395,-0.170401717,-0.101176254,0
26,6.06405295,9.724787413,0,-0.884245478,-0.459962972,-1.826995447,-0.015332071,-0.376383111,-0.819081541,-1.193613182,-0.56336738,-0.170401717,-0.101176254,0
26,9.724787413,17.97035679,1,-1.208303863,-0.46349864,-2.840861161,0.151413318,-0.294768444,-0.909973372,-1.960480813,-1.430371791,-0.170401717,-0.101176254,0
27,0,27.05209753,0,0.408591444,0.504484179,-0.118149739,0.579819599,0.721738469,0.885521312,0.558531399,-0.322929936,-0.119109992,0.169817312,1
27,27.05209753,33.28203113,0,2.303911931,-8.897292563,-10.76307703,-1.48027754,-3.14134758,-1.441936556,4.762357733,9.573255282,-0.119109992,0.169817312,1
28,0,0.078964467,0,-0.348127601,-0.573616519,0.425062743,-0.663587882,-0.720746669,-0.16783744,0.565791755,-0.497199775,0.124023911,0.190207682,1
28,0.078964467,3.171143638,0,-0.348578523,-0.58238385,0.425441372,-0.649963931,-0.762914267,-0.164776824,0.553324185,-0.502709498,0.124023911,0.190207682,1
28,3.171143638,10.64631681,0,-0.366236262,-0.925704838,0.44026814,-0.116461973,-2.414160374,-0.044925791,0.065105075,-0.718465399,0.124023911,0.190207682,1
28,10.64631681,10.96581171,1,-0.408922874,-1.755664454,0.476111037,1.173249684,-6.405957069,0.244807494,-1.115137785,-1.240043428,0.124023911,0.190207682,1
29,0,0.3755705,0,-0.987860142,-0.18391038,-0.738053377,-0.305757541,1.415161172,0.781149429,-0.751220632,-0.429447384,0.174112107,0.029599986,0
29,0.3755705,17.85241218,0,-0.830531486,-0.108289794,-0.747158052,-0.181101889,1.377481424,0.805730438,-0.696733322,-0.397662545,0.174112107,0.029599986,0
29,17.85241218,17.9834483,1,6.490618617,3.410647434,-1.170836087,5.619638833,-0.375912391,1.949586014,1.838785537,1.081416876,0.174112107,0.029599986,0
30,0,12.44674752,0,-0.454460202,1.221064862,-0.68083398,1.38696059,0.319130156,1.363803005,-0.006337591,-0.23757434,0.067579841,0.005681705,0
30,12.44674752,26.40817303,1,0.607319045,3.20910001,1.540739453,-0.175736848,3.069609233,-0.029884702,0.288025676,0.735946323,0.067579841,0.005681705,0
31,0,6.187463215,0,1.596460976,1.537566574,1.182374021,0.426968411,0.466535608,-0.83129363,1.200988526,0.641054371,0.118624643,-0.128996255,1
31,6.187463215,9.65728747,0,4.445478696,3.628186127,-1.328012548,-0.609275701,-1.360194687,0.483662397,2.027564811,2.804789021,0.118624643,-0.128996255,1
31,9.65728747,15.87756558,0,6.043159433,4.800570055,-2.735794688,-1.190383794,-2.384594003,1.221067397,2.491094749,4.018174654,0.118624643,-0.128996255,1
31,15.87756558,15.92968293,0,8.907286772,6.902277102,-5.259494963,-2.232123574,-4.221012268,2.542997226,3.322054739,6.19338456,0.118624643,-0.128996255,1
31,15.92968293,22.24361746,1,8.93128421,6.919886509,-5.280640092,-2.240851917,-4.236398921,2.554073175,3.329017038,6.21160982,0.118624643,-0.128996255,1
32,0,0.491518625,0,-0.471219956,-0.94650189,0.881509069,-0.229175649,0.213585492,1.852332256,0.324506544,2.073020234,-0.059480895,0.17165636,0
32,0.491518625,0.757089479,0,-0.420332,-0.960926423,0.915561209,-0.326528885,0.156596713,1.943539462,0.434762048,2.202306717,-0.059480895,0.17165636,0
32,0.757089479,0.783603245,0,-0.392836891,-0.968720095,0.933959811,-0.3791295,0.125805289,1.992819336,0.494333847,2.272161083,-0.059480895,0.17165636,0
32,0.783603245,0.783876749,0,-0.390091865,-0.969498191,0.935796671,-0.384380982,0.122731169,1.997739284,0.500281309,2.279135125,-0.059480895,0.17165636,0
32,0.783876749,1.544653415,1,-0.390063549,-0.969506218,0.935815619,-0.384435153,0.122699458,1.997790036,0.500342661,2.279207066,-0.059480895,0.17165636,0
33,0,0.101160543,0,0.454283993,-0.244854372,-0.313420583,0.631231145,-1.735802923,1.254892967,-0.338374951,0.190673701,-0.161400179,0.177876067,1
33,0.101160543,5.505885093,0,0.450880702,-0.262640204,-0.329441129,0.64730581,-1.761102135,1.230707526,-0.371225985,0.20232182,-0.161400179,0.177876067,1
33,5.505885093,5.872295624,0,0.269052416,-1.212887436,-1.185374043,1.506130111,-3.11276821,-0.06145284,-2.126364711,0.824648204,-0.161400179,0.177876067,1
33,5.872295624,13.3191915,0,0.256725461,-1.27730896,-1.243401576,1.564353664,-3.204403719,-0.14905419,-2.245353441,0.866838502,-0.161400179,0.177876067,1
33,13.3191915,15.81517445,1,0.006193486,-2.586606433,-2.422748133,2.747684117,-5.066795859,-1.929456432,-4.663670087,1.724310468,-0.161400179,0.177876067,1
34,0,11.94434843,1,0.819503343,0.863746687,-2.516980788,-0.008705628,1.078621897,0.199589946,-0.39344438,1.349964067,0.039144976,-0.071753751,0
35,0,12.46233645,0,-1.69413901,0.428179576,0.969964509,-2.948142113,-0.310202767,0.543653185,-0.423249341,-0.513977336,-0.011657786,-0.094497055,1
35,12.46233645,15.16848309,0,-3.461612696,2.250828193,-0.422553772,-7.168422972,2.391453948,-1.191446177,-1.40514085,0.432555617,-0.011657786,-0.094497055,1
35,15.16848309,20.77568981,0,-3.845412556,2.646609069,-0.724933561,-8.084840124,2.978107925,-1.568216081,-1.618354675,0.638091472,-0.011657786,-0.094497055,1
35,20.77568981,30.21932056,1,-4.640655917,3.46667741,-1.351472404,-9.983680464,4.193670331,-2.348893191,-2.060139302,1.063967146,-0.011657786,-0.094497055,1
36,0,20.95035777,1,-0.001418582,-0.340580571,1.212130837,0.972331619,-0.613492609,-0.505530428,-1.718521945,0.737511166,0.019640143,-0.142121776,1
37,0,17.53461138,0,1.77979459,-1.317239687,-0.424398534,0.276859565,1.306620499,-0.194361009,1.477431569,-0.113058615,-0.027317176,-0.105209925,1
37,17.53461138,20.99292105,1,-1.419996254,-2.448835667,-5.104629754,-4.272528838,-2.423831616,5.473276838,5.2452634,5.858021988,-0.027317176,-0.105209925,1
38,0,1.476759886,0,-0.09995504,-0.409732829,-0.973406263,1.882346333,-0.488461543,0.918580825,0.670868724,0.22145059,0.173015883,-0.13698667,0
38,1.476759886,3.362198697,0,-0.060020346,-0.649201951,-1.467113713,1.501414455,-0.673107858,1.636358384,0.913547439,0.153377017,0.173015883,-0.13698667,0
38,3.362198697,4.854496101,0,-0.009034115,-0.954941823,-2.097449894,1.015063388,-0.908853244,2.552773896,1.223385126,0.066464746,0.173015883,-0.13698667,0
38,4.854496101,12.53667686,1,0.031320746,-1.196930485,-2.596351816,0.63012359,-1.095442289,3.278103449,1.468617151,-0.002325053,0.173015883,-0.13698667,0
39,0,6.163633614,0,0.360123679,0.159279843,-0.746838441,0.275492681,-0.739678458,1.109355718,-0.549399379,0.695417645,-0.071925605,-0.168530025,0
39,6.163633614,15.34896228,0,-0.135325426,0.816288808,0.418991091,1.759368388,-0.636648542,-0.470725558,-1.608787371,-0.478622094,-0.071925605,-0.168530025,0
39,15.34896228,18.0295791,0,-0.87366634,1.795393612,2.156363571,3.970707823,-0.483108648,-2.82543493,-3.187535802,-2.228229801,-0.071925605,-0.168530025,0
39,18.0295791,19.82029597,1,-1.089141381,2.081132414,2.663392776,4.616058022,-0.438300059,-3.512625751,-3.648272674,-2.738829695,-0.071925605,-0.168530025,0
40,0,0.449966329,0,-0.420259751,-0.034514489,-0.291559198,0.986455008,0.812420397,0.424037283,1.379161001,-1.732450257,-0.082549944,0.122147877,1
40,0.449966329,5.680450028,0,-0.445209652,-0.077972998,-0.223819024,1.031868396,0.787653143,0.307178652,1.129052579,-1.95911523,-0.082549944,0.122147877,1
40,5.680450028,8.499349425,0,-0.73523147,-0.583141961,0.563604069,1.559761191,0.499754448,-1.051205577,-1.778249456,-4.593906698,-0.082549944,0.122147877,1
40,8.499349425,11.34806577,0,-0.891534859,-0.855396034,0.987975238,1.844261968,0.344595288,-1.783288631,-3.345101094,-6.013892402,-0.082549944,0.122147877,1
40,11.34806577,11.92674892,1,-1.04949155,-1.130529877,1.4168352,2.131772058,0.187794929,-2.523115305,-4.92852613,-7.448898027,-0.082549944,0.122147877,1
41,0,25.6145901,0,1.685585562,0.203188706,1.351717098,0.330455944,0.537215709,1.23336139,0.46837517,-0.509060726,-0.08933939,-0.025268917,1
41,25.6145901,28.39890731,0,-1.616518876,-5.299750483,-3.439343697,2.801763454,-6.913754065,1.377743187,-1.582614188,6.751896507,-0.08933939,-0.025268917,1
41,28.39890731,33.28203113,0,-1.975459081,-5.897922393,-3.960134112,3.070395668,-7.723677757,1.393437551,-1.805557634,7.541165752,-0.08933939,-0.025268917,1
42,0,6.459623667,0,1.360899319,0.79367418,0.434276588,-1.204779756,-1.18944325,0.882681464,0.771333038,-0.080005768,0.027588669,0.015961861,0
42,6.459623667,11.31036024,0,-1.383859457,0.397017219,-1.767781443,-3.799208451,-2.94671047,1.895362527,2.234843521,0.179083457,0.027588669,0.015961861,0
42,11.31036024,20.27492618,1,-3.444985995,0.099154909,-3.421376756,-5.747447357,-4.266298237,2.655816899,3.333840024,0.373641785,0.027588669,0.015961861,0
43,0,5.276285398,0,-0.034467076,0.545949426,0.393650783,-1.234415501,1.700346792,1.561231643,0.735490262,-0.550554839,-0.128590059,-0.14910507,0
43,5.276285398,6.063048361,0,0.617000073,2.007062531,-1.560798052,-2.732575461,1.754301368,1.140729486,0.188154735,-0.775115304,-0.128590059,-0.14910507,0
43,6.063048361,12.55389134,0,0.714142321,2.22493355,-1.852231862,-2.955970648,1.762346699,1.07802713,0.10653987,-0.808600198,-0.128590059,-0.14910507,0
43,12.55389134,28.6651684,0,1.515571859,4.022382896,-4.256578771,-4.79899473,1.828721174,0.560728829,-0.566787801,-1.084852639,-0.128590059,-0.14910507,0
43,28.6651684,33.28203113,0,3.504844035,8.48393042,-10.22454,-9.373665803,1.993472898,-0.723285633,-2.238091314,-1.770553962,-0.128590059,-0.14910507,0
44,0,3.390941759,0,0.486734829,-0.164769033,0.404594156,1.071950951,0.423021625,0.5259736,-0.53461382,0.04314004,0.183269646,-0.088012467,1
44,3.390941759,6.611965719,0,0.065058099,0.134115521,-0.045958802,1.398340601,-0.024594757,1.74657907,-0.295068333,0.678747495,0.183269646,-0.088012467,1
44,6.611965719,7.644039052,0,-0.335488695,0.418023172,-0.473934856,1.708375086,-0.449781384,2.906020826,-0.067526308,1.28250509,0.183269646,-0.088012467,1
44,7.644039052,16.60513369,1,-0.463831008,0.50899223,-0.611065991,1.807715647,-0.586018738,3.277526574,0.005382201,1.475959756,0.183269646,-0.088012467,1
45,0,4.913867468,1,-0.755221682,0.716958082,-0.238984381,0.253902023,2.037859259,-1.965322616,1.60910733,-2.169165023,0.082054295,0.042791419,0
46,0,0.97185272,0,-0.193313599,-1.386332592,-0.306785774,-1.646408173,-1.886887233,-0.126637873,-0.567841031,-0.253485833,-0.043090421,-0.149697711,0
46,0.97185272,10.16905046,0,-0.271281334,-1.420564305,-0.176648304,-1.564660709,-1.984304542,-0.531283634,-0.763675715,-0.437995796,-0.043090421,-0.149697711,0
46,10.16905046,14.33480036,0,-1.009134573,-1.744518567,1.054916947,-0.791037739,-2.906220215,-4.360677734,-2.616971255,-2.184119034,-0.043090421,-0.149697711,0
46,14.33480036,14.55239415,0,-1.343335505,-1.891249394,1.61273825,-0.440635378,-3.323789808,-6.095151489,-3.456397125,-2.975002617,-0.043090421,-0.149697711,0
46,14.55239415,22.99022341,1,-1.360792157,-1.898913733,1.641875489,-0.42233246,-3.34560114,-6.185749995,-3.500243698,-3.016313632,-0.043090421,-0.149697711,0
47,0,1.161522526,0,1.938308768,1.190067893,-1.56461163,-0.328264476,-0.995278218,0.080571175,1.493393141,-1.658744828,-0.017229773,-0.17847939,1
47,1.161522526,6.024821188,0,2.490899089,0.810368469,-1.349046185,-0.108339255,-0.455147491,-0.077633031,1.358702526,-1.815320512,-0.017229773,-0.17847939,1
47,6.024821188,10.76020885,0,4.804596591,-0.779434272,-0.446472953,0.81248837,1.80638165,-0.740034564,0.794752473,-2.470903419,-0.017229773,-0.17847939,1
47,10.76020885,11.36724373,1,7.057440878,-2.327423161,0.432361443,1.709097047,4.00842967,-1.385014087,0.24563503,-3.109243654,-0.017229773,-0.17847939,1
48,0,10.03574376,0,-1.134207382,-1.831965778,-0.855688878,0.558144699,-1.168181192,-1.354109947,1.2118835,1.304137567,-0.007802062,0.007227314,0
48,10.03574376,11.09535054,0,-0.368229016,-4.272002288,-1.19603827,-1.702416086,-3.669935905,-0.286485985,0.178949808,0.270167234,-0.007802062,0.007227314,0
48,11.09535054,16.45418858,1,-0.287354505,-4.529629355,-1.231973476,-1.941093516,-3.934079383,-0.173762742,0.069889277,0.160997251,-0.007802062,0.007227314,0
49,0,21.35907821,1,-0.73000847,-0.150638902,-1.136154517,-1.916913063,0.011085125,-0.120489348,-2.771905697,-2.030732677,0.107445776,0.188000252,0
50,0,6.137232294,0,1.601512665,-1.264790167,0.774130769,1.22633507,-0.494760644,-0.826646775,-1.888215137,0.778230282,0.145127194,0.037538365,1
50,6.137232294,16.29040733,1,2.90619878,2.522787224,0.566173239,2.525086719,0.202145214,0.220923889,-0.65901086,-0.012370706,0.145127194,0.037538365,1
51,0,2.598345896,0,0.244977709,0.220708097,-1.142728173,0.166071837,1.014011089,-1.826409018,1.510853351,-0.262511847,0.120342947,-0.133520174,0
51,2.598345896,5.117541846,0,-0.55813668,-0.064068248,-2.011637391,-0.620425295,1.592358997,-1.828434048,1.697195196,-0.713225955,0.120342947,-0.133520174,0
51,5.117541846,8.488013467,0,-1.336786865,-0.34016983,-2.854078186,-1.382964414,2.153089463,-1.830397393,1.877860758,-1.150210559,0.120342947,-0.133520174,0
51,8.488013467,10.54837918,0,-2.378555114,-0.709570451,-3.981192887,-2.403177415,2.903299514,-1.833024183,2.119576036,-1.734859089,0.120342947,-0.133520174,0
51,10.54837918,10.55184879,1,-3.015386934,-0.935384657,-4.670196904,-3.026832536,3.36190212,-1.834629937,2.267336328,-2.092254113,0.120342947,-0.133520174,0
