id,start,last,status,x1,x2,x3,x4,x5,x6,x7,x8,z1,z2,z3
6,0,22.22788992,0,1.750432222,0.337742922,-2.20939463,-0.240617735,0.175826216,2.622767502,-1.509427784,-0.547669666,-1.231433071,3.109749409,0
7,0,0.052100814,0,0.68274143,-0.108557804,1.582403921,1.447116918,-0.610930793,0.371933479,0.452961651,-0.544876659,0.475940726,-2.695477777,1
7,0.052100814,0.068984644,1,0.682999096,-0.110215761,1.583365437,1.444860624,-0.606610676,0.373748891,0.449869097,-0.544827996,0.475940726,-2.695477777,1
8,0,1.086001912,0,2.511721488,0.170588193,1.48848706,-0.954895533,-1.005180088,0.027011376,1.505966744,-4.771440418,-2.9358039,0.027454907,0
8,1.086001912,7.071262607,0,2.534737159,0.124642294,1.548001981,-0.977038529,-0.920546957,0.088845135,1.499358861,-4.745997447,-2.9358039,0.027454907,0
8,7.071262607,22.22788992,0,2.661582969,-0.128578424,1.876005381,-1.099074783,-0.454110068,0.429628297,1.462940966,-4.605774107,-2.9358039,0.027454907,0
9,0,0.607448501,0,1.255923427,0.039334023,2.710263889,0.529818668,-1.473368438,0.572998599,1.481826938,0.090773113,-1.951205379,-2.078603141,1
9,0.607448501,1.420333038,0,1.274734929,0.021471829,2.767134508,0.485223072,-1.460480859,0.62457209,1.435175367,0.15088212,-1.951205379,-2.078603141,1
9,1.420333038,1.654715921,0,1.299908386,-0.002431269,2.843238484,0.425545469,-1.443234765,0.693587477,1.372746468,0.231319692,-1.951205379,-2.078603141,1
9,1.654715921,5.45368427,1,1.307166769,-0.009323364,2.865181908,0.40833834,-1.438262116,0.713487014,1.354746046,0.254512641,-1.951205379,-2.078603141,1
10,0,22.22788992,0,-0.837615666,0.619998405,-1.1166752,-0.472899111,1.165375258,3.183111454,-0.217362902,-1.832074537,-1.830758322,2.665390263,1
11,0,1.71646242,0,0.433815288,2.285499333,-0.366167777,1.47537945,0.851236206,0.447509282,0.632501107,-2.112332961,-1.488613526,1.626844973,1
11,1.71646242,22.22788992,0,0.497654303,2.195991716,-0.362313279,1.433337303,0.983713182,0.56731657,0.607870238,-2.056436618,-1.488613526,1.626844973,1
12,0,0.009323855,1,0.431015699,-1.794824723,2.133931446,1.14467265,-0.365843619,0.824995788,-0.977191177,1.89177241,1.553714817,-0.737634311,1
13,0,2.729005063,0,2.998851722,3.077002433,-0.521201494,2.024132944,-0.904551594,-2.122654662,0.624525761,0.435081578,0.59019439,0.392967845,1
13,2.729005063,11.34910031,1,3.233437756,2.998930467,-0.27697847,2.017125346,-0.855983064,-2.023192982,0.352527883,0.590217437,0.59019439,0.392967845,1
14,0,1.717635804,0,0.9611235,-1.131355816,1.340055306,-0.833978441,-0.256511609,1.118345788,1.696585151,-2.453280216,-0.432766962,0.297742773,0
14,1.717635804,3.366067247,0,1.049974295,-1.286918022,1.428953159,-0.867445887,-0.199504984,1.281167978,1.669283815,-2.369860811,-0.432766962,0.297742773,0
14,3.366067247,5.054143496,0,1.135245248,-1.436212554,1.514269274,-0.899564914,-0.144795182,1.437429984,1.643082462,-2.289802413,-0.432766962,0.297742773,0
14,5.054143496,10.90405034,1,1.22256697,-1.589097621,1.601637244,-0.932456405,-0.08876961,1.597450094,1.616250967,-2.207818609,-0.432766962,0.297742773,0
15,0,0.016924486,0,0.446927373,-1.722293836,-0.49252616,1.720190512,3.903401676,0.7240765,-1.101378439,2.091946694,0.015631012,-1.534513467,0
15,0.016924486,0.034244214,0,0.447651286,-1.7237752,-0.49252256,1.718751255,3.904158851,0.724134688,-1.10302411,2.092120525,0.015631012,-1.534513467,0
15,0.034244214,0.054944916,0,0.448392104,-1.725291159,-0.492518877,1.717278386,3.904933708,0.724194235,-1.104708213,2.092298415,0.015631012,-1.534513467,0
15,0.054944916,0.056953952,1,0.449277537,-1.727103048,-0.492514474,1.715517999,3.905859825,0.724265406,-1.106721069,2.092511032,0.015631012,-1.534513467,0
16,0,0.14176794,0,0.021089188,-1.061406528,1.889291849,-1.069434321,1.330272149,-1.198343314,-2.01315654,-0.157349611,-0.779747929,-1.947676784,1
16,0.14176794,0.156089328,1,0.027455828,-1.065618642,1.895983252,-1.077013279,1.34379022,-1.196318649,-2.023272989,-0.152062107,-0.779747929,-1.947676784,1
17,0,0.603087008,0,2.573259607,0.716562364,-0.715166753,0.760762768,1.955338929,0.406146579,-0.639462252,-0.775237917,-2.195024813,-0.908396382,0
17,0.603087008,2.518894575,0,2.613530079,0.671805481,-0.679550666,0.728674855,1.96120022,0.443002155,-0.690973591,-0.741800665,-2.195024813,-0.908396382,0
17,2.518894575,3.426698492,1,2.741456021,0.529627693,-0.56641016,0.626742189,1.9798196,0.560080107,-0.854608043,-0.635581595,-2.195024813,-0.908396382,0
18,0,8.413390138,0,2.390773937,-1.654536744,0.635513186,3.215234306,-0.133380242,1.650724163,0.627206604,0.140461721,-0.052783634,1.20874675,1
18,8.413390138,8.431549669,1,2.655170777,-2.086442086,1.278402994,2.398158687,0.25658444,2.245005687,0.62617663,0.196856529,-0.052783634,1.20874675,1
19,0,10.74830034,1,1.030111298,-0.07471704,-1.107419847,2.726262409,0.250680548,-2.38971006,2.239338443,-0.487265233,-0.848977099,0.188058039,0
20,0,5.975372293,0,-1.114733792,-0.13811065,-0.16161414,1.908288928,0.33157011,-1.472833106,1.346433456,-0.609624936,-0.23151086,0.223699989,0
20,5.975372293,7.206197396,0,-0.918950512,-0.36911425,0.085189465,1.81503251,0.699322734,-1.395804414,1.236236192,-0.271433657,-0.23151086,0.223699989,0
20,7.206197396,13.61837413,0,-0.878622485,-0.416697064,0.136026812,1.795823273,0.775073523,-1.379937813,1.213537429,-0.201772003,-0.23151086,0.223699989,0
20,13.61837413,15.16073923,0,-0.668527292,-0.664587209,0.400871957,1.695749738,1.169709155,-1.297278263,1.095284658,0.161141325,-0.23151086,0.223699989,0
20,15.16073923,22.22788992,0,-0.617991646,-0.724213935,0.464576986,1.67167836,1.264633586,-1.277395592,1.066840503,0.248435372,-0.23151086,0.223699989,0
21,0,0.759014266,1,-1.293268423,-1.881083364,3.69830982,2.196389741,-0.466324989,-0.603567736,0.88022557,-0.116264663,0.810365693,-0.681198938,0
22,0,3.270196562,0,-1.276814617,-1.655250515,-0.251499147,0.924856612,0.157533179,-0.846818189,-1.362086777,0.337437255,-1.83612977,0.404321419,0
22,3.270196562,9.058717626,0,-1.113582282,-1.808469834,-0.122118083,0.782125353,0.230656809,-0.794133785,-1.495608075,0.601564828,-1.83612977,0.404321419,0
22,9.058717626,12.01066231,0,-0.824647413,-2.079680828,0.106897208,0.529479102,0.36009174,-0.70087799,-1.731951925,1.069092693,-1.83612977,0.404321419,0
22,12.01066231,13.05536042,0,-0.677300666,-2.217989015,0.223687052,0.400638289,0.42609906,-0.653320773,-1.852479079,1.307515666,-1.83612977,0.404321419,0
22,13.05536042,14.74307599,1,-0.625154408,-2.266936511,0.265019171,0.355041313,0.449459159,-0.636490196,-1.895133838,1.391893951,-1.83612977,0.404321419,0
23,0,1.330728468,0,0.410803232,-1.311325539,-0.595829791,-1.586483966,0.527637131,-1.455409065,0.306545202,0.629075884,-0.316406358,2.841415165,1
23,1.330728468,2.441240991,0,0.490562323,-1.342023655,-0.474283721,-1.603368382,0.565762463,-1.414011133,0.20923879,0.759802503,-0.316406358,2.841415165,1
23,2.441240991,6.231084292,0,0.557122461,-1.367641685,-0.372851734,-1.617458675,0.597578614,-1.379463949,0.128035155,0.868895793,-0.316406358,2.841415165,1
23,6.231084292,18.12840284,1,0.784272076,-1.455068272,-0.026695045,-1.665544586,0.706157516,-1.261564861,-0.149088287,1.24119819,-0.316406358,2.841415165,1
24,0,0.299272809,0,1.077712167,1.068757805,0.32634894,0.0368071,-2.062360825,-1.231980358,-1.103857009,-0.05151514,1.732364992,-0.508730618,1
24,0.299272809,1.330729807,1,1.087736786,1.064006143,0.34975573,0.030909308,-2.041754155,-1.212152377,-1.115313693,-0.035344845,1.732364992,-0.508730618,1
25,0,0.369858649,0,1.345719547,0.500160117,1.323815813,1.086754783,1.054574888,0.010469219,-0.54616097,-0.346597588,-1.126253451,-1.221145351,1
25,0.369858649,1.104294754,0,1.377406035,0.489990699,1.357530705,1.073936192,1.079022536,0.01627989,-0.554432072,-0.337685863,-1.126253451,-1.221145351,1
25,1.104294754,1.436640372,0,1.440326561,0.469797071,1.424479074,1.048482047,1.127568745,0.027818261,-0.570856173,-0.319989663,-1.126253451,-1.221145351,1
25,1.436640372,2.19114147,1,1.468799236,0.460659089,1.454774422,1.036963586,1.149536783,0.033039583,-0.578288376,-0.311981813,-1.126253451,-1.221145351,1
26,0,1.355293442,0,0.028802541,-0.405344696,-0.754091877,1.299086514,0.081105807,0.353125221,-0.648847244,-1.095889009,-2.782247427,-0.884256159,0
26,1.355293442,12.71928268,1,0.103740887,-0.441930523,-0.737413355,1.255245025,0.208237068,0.419316017,-0.774122914,-0.97261621,-2.782247427,-0.884256159,0
27,0,0.598572719,0,-1.618719218,0.84973639,0.117830259,0.038266012,0.863033316,-1.556549727,0.462813687,-1.818391893,-2.017667638,-1.237288475,1
27,0.598572719,22.22788992,0,-1.609936384,0.821856337,0.128628355,0.023934056,0.915671881,-1.539053065,0.459525365,-1.800765594,-2.017667638,-1.237288475,1
28,0,0.128727254,0,-1.716459371,1.129689887,0.948056708,0.601955582,1.33076513,-0.372824418,0.71516135,-1.662381194,1.820115399,-1.542688271,1
28,0.128727254,0.535183382,0,-1.708996034,1.124985257,0.94894268,0.594093138,1.336935287,-0.360888191,0.708780594,-1.662069143,1.820115399,-1.542688271,1
28,0.535183382,0.71509078,0,-1.685430556,1.110130394,0.951740136,0.569267483,1.356417548,-0.323199571,0.688633365,-1.661083842,1.820115399,-1.542688271,1
28,0.71509078,0.792473885,0,-1.6749999,1.103555269,0.952978358,0.558279042,1.365040872,-0.306517669,0.67971571,-1.660647723,1.820115399,-1.542688271,1
28,0.792473885,0.892374874,1,-1.67051339,1.100727128,0.953510951,0.553552612,1.36875,-0.299342325,0.675879982,-1.660460137,1.820115399,-1.542688271,1
29,0,0.001106176,0,-0.420429095,-0.687163636,-1.70027287,-2.360137743,1.047750652,-2.262878688,2.021183685,1.804003123,2.536300398,-2.647586432,1
29,0.001106176,0.002785083,0,-0.420427908,-0.687233622,-1.700177027,-2.360149531,1.047858383,-2.26280383,2.021181209,1.804059497,2.536300398,-2.647586432,1
29,0.002785083,0.012317982,1,-0.420426105,-0.687339842,-1.700031561,-2.360167423,1.048021891,-2.262690213,2.021177451,1.80414506,2.536300398,-2.647586432,1
30,0,11.35634033,1,-1.676484637,-0.821194912,0.748762605,-0.826939065,-1.861576897,-0.938776714,2.504808251,-1.25715599,-0.937774808,0.57768486,1
31,0,3.773952335,0,-0.438391281,1.536350532,-2.682378689,1.418033365,-0.685323192,0.836419795,0.078394832,1.389980135,-1.701651305,2.063701045,1
31,3.773952335,17.00440078,0,-0.181237477,1.291540699,-2.676222655,1.060977399,-0.424443527,0.909347701,-0.239885302,1.410463547,-1.701651305,2.063701045,1
31,17.00440078,22.22788992,0,0.720273684,0.433304137,-2.654641279,-0.190763517,0.490129486,1.165013067,-1.355688715,1.482272809,-1.701651305,2.063701045,1
32,0,0.122600573,1,-0.771026924,-2.545310353,-0.764523032,-0.003265857,0.024507916,-0.684746477,0.571966672,-2.089840486,0.264705179,-0.462461739,0
33,0,0.010567581,0,-2.021239976,-0.040721954,-1.719690014,-1.129630343,-1.022629173,2.507946252,0.255101728,-1.556227541,1.957473312,-2.211977834,0
33,0.010567581,0.01245208,0,-2.021119425,-0.041643759,-1.718990856,-1.130575566,-1.021953666,2.508253929,0.254103043,-1.555582687,1.957473312,-2.211977834,0
33,0.01245208,0.056727269,0,-2.021097928,-0.041808143,-1.718866177,-1.130744126,-1.021833204,2.508308797,0.253924949,-1.555467691,1.957473312,-2.211977834,0
33,0.056727269,0.077746649,1,-2.020592854,-0.045670248,-1.715936903,-1.134704344,-1.019003018,2.509597876,0.249740742,-1.552765931,1.957473312,-2.211977834,0
34,0,18.29788657,0,-1.354544792,-0.330030269,-3.122442974,0.357437504,0.432598747,-1.409156766,2.308701518,-0.110961376,-2.253182877,2.477475177,0
34,18.29788657,20.58080899,0,-0.9009608,-1.555056057,-2.403354312,-0.520889158,1.731790652,-0.12846221,1.386131533,0.407709168,-2.253182877,2.477475177,0
34,20.58080899,21.63824273,0,-0.844369725,-1.707895502,-2.313637742,-0.630472941,1.893883379,0.031322709,1.271027764,0.472420719,-2.253182877,2.477475177,0
34,21.63824273,22.22788992,0,-0.818157134,-1.778689668,-2.272081652,-0.681231385,1.9689636,0.105333969,1.217712501,0.502394658,-2.253182877,2.477475177,0
35,0,10.6663947,1,-1.057309572,0.513155498,-0.775655309,2.884159028,-0.670890346,-0.429708209,0.375964433,0.473441303,0.61355804,0.729621567,1
36,0,2.764885529,0,-3.467061141,0.71930813,0.814761571,-1.566960048,-1.349859339,1.743300723,0.494884395,-1.88856361,0.091761178,1.067288639,1
36,2.764885529,22.22788992,0,-3.208259135,0.701199347,0.87092592,-1.644698815,-1.087347435,1.794053643,0.379762335,-1.792742737,0.091761178,1.067288639,1
37,0,1.23314422,0,-0.537170208,0.075125253,0.104930984,-0.733386536,0.006878206,-2.159160458,0.598595991,2.0949101,-0.694048253,-0.153705177,1
37,1.23314422,4.378746762,0,-0.476218946,0.072021941,0.178726831,-0.827802133,0.051676834,-2.140111949,0.476702276,2.199069567,-0.694048253,-0.153705177,1
37,4.378746762,5.976197634,0,-0.320739609,0.064105765,0.366971156,-1.068644961,0.165952744,-2.091521494,0.165766075,2.464767835,-0.694048253,-0.153705177,1
37,5.976197634,6.508519,0,-0.241781573,0.060085644,0.46256844,-1.19095367,0.223986189,-2.066845502,0.007861414,2.599699036,-0.694048253,-0.153705177,1
37,6.508519,8.698623873,1,-0.215470247,0.058746013,0.494424492,-1.231710816,0.243324776,-2.058622678,-0.044757434,2.644662397,-0.694048253,-0.153705177,1
38,0,0.586148588,1,1.963917304,1.298753097,-0.853407585,1.442263918,-0.054483447,-2.259627473,0.201275494,-0.222467207,2.015309886,-1.616580673,1
39,0,0.232561528,0,-1.860369368,-0.207577483,-0.665109503,1.847245543,-2.135718051,0.54867645,-0.905513524,1.180061704,1.428182822,0.473407776,1
39,0.232561528,0.697035495,1,-1.856445209,-0.220032836,-0.658691335,1.827023015,-2.113962211,0.563864738,-0.911410518,1.190658592,1.428182822,0.473407776,1
40,0,2.065729093,0,-0.654745946,5.98009763,-0.378067422,0.633176599,-2.68983979,-0.615036013,0.393453865,1.179869616,-0.695586708,-0.363615363,0
40,2.065729093,12.71378461,0,-0.54076776,5.7923267,-0.284707673,0.630714688,-2.558274434,-0.533067436,0.260526823,1.259378115,-0.695586708,-0.363615363,0
40,12.71378461,17.0183689,0,0.046746863,4.824438271,0.196526672,0.61802446,-1.880104571,-0.11055029,-0.424662022,1.669214481,-0.695586708,-0.363615363,0
40,17.0183689,19.72187389,0,0.2842556,4.43315957,0.391070531,0.612894307,-1.605947536,0.060256546,-0.701656552,1.834894983,-0.695586708,-0.363615363,0
40,19.72187389,22.22788992,0,0.433423559,4.187415999,0.51325429,0.609672302,-1.43376252,0.167532209,-0.875623663,1.938951039,-0.695586708,-0.363615363,0
41,0,4.847720578,0,3.0114976,1.086667026,-0.853456181,0.102064513,-1.648660387,-1.796858717,0.906190315,3.089158581,-2.498419308,-0.21440173,1
41,4.847720578,8.676928383,0,3.044565018,0.741851099,-0.65083991,-0.036628909,-1.414422025,-1.332246343,0.468335881,3.422315171,-2.498419308,-0.21440173,1
41,8.676928383,8.755972889,0,3.070684926,0.469481474,-0.490793596,-0.146182652,-1.229397465,-0.965249668,0.122475267,3.685475103,-2.498419308,-0.21440173,1
41,8.755972889,9.420300679,0,3.071224107,0.463859079,-0.487489837,-0.148444117,-1.225578092,-0.957673932,0.115335831,3.690907388,-2.498419308,-0.21440173,1
41,9.420300679,9.73694482,1,3.075755639,0.416605777,-0.459723464,-0.167450554,-1.193478252,-0.89400382,0.055332606,3.736562903,-2.498419308,-0.21440173,1
42,0,2.749424903,1,-0.869110679,1.742645415,-0.782786497,1.208072627,0.122049077,1.41539952,-1.646167978,1.82648051,-0.909625734,-2.39947659,0
43,0,8.762346092,1,0.270487062,1.185425135,-0.697381032,-2.320544657,0.592939869,-1.883316293,0.339172935,-0.355219722,-1.298218113,-1.192521481,0
44,0,1.092092773,0,1.092495235,-0.998399629,-2.174394218,-3.84927743,-1.664685577,-0.864207518,-0.556493465,-0.199989734,0.693089023,-0.921876397,1
44,1.092092773,1.198362035,0,1.172620805,-1.084502719,-2.074308168,-3.887990737,-1.653106561,-0.786547053,-0.641411213,-0.137509496,0.693089023,-0.921876397,1
44,1.198362035,1.274680098,0,1.180417656,-1.092881231,-2.064569004,-3.891757848,-1.651979831,-0.778990076,-0.649674381,-0.131429675,0.693089023,-0.921876397,1
44,1.274680098,1.350263069,1,1.186017023,-1.098898321,-2.057574751,-3.894463227,-1.651170662,-0.773562976,-0.655608637,-0.127063406,0.693089023,-0.921876397,1
45,0,0.037273402,1,-0.150912572,0.630632953,-2.809173797,-2.226215388,2.595017842,0.079853591,0.059363248,0.407347781,1.246458381,-2.146247108,0
46,0,22.22788992,0,-0.377825184,1.781878884,1.893797976,-1.225017074,-2.16956927,1.181920633,-0.834783405,-2.055902536,-2.520326629,0.166729726,0
47,0,2.843224671,0,0.270819787,-0.313404012,1.192923623,-1.453110709,-0.148983513,0.082676761,0.978331131,-0.056143584,-2.325372755,-0.514838248,0
47,2.843224671,3.531844466,0,0.320131563,-0.594747586,1.266688475,-1.487787682,-0.019275964,0.134044235,0.827149008,0.037468718,-2.325372755,-0.514838248,0
47,3.531844466,3.76890111,0,0.332074715,-0.662888087,1.284554083,-1.496186332,0.012138783,0.14648527,0.790533189,0.060141314,-2.325372755,-0.514838248,0
47,3.76890111,5.254194116,0,0.336186133,-0.686345384,1.2907043,-1.499077559,0.022953277,0.150768084,0.777928231,0.067946331,-2.325372755,-0.514838248,0
47,5.254194116,9.093177826,1,0.361946474,-0.833318519,1.329238862,-1.517192717,0.090712156,0.177602315,0.698951093,0.116849149,-2.325372755,-0.514838248,0
48,0,15.59948767,0,-0.512747542,-0.600698732,0.001487041,-0.616044776,0.724763359,0.63119147,-0.468216964,-1.407859224,-1.62734325,1.511349275,0
48,15.59948767,22.22788992,0,0.228168225,-1.435136169,0.985019046,-1.732650995,1.861799014,1.217250964,-1.566127746,-0.41005423,-1.62734325,1.511349275,0
49,0,0.313090006,0,1.315744755,-1.435722293,0.128790018,1.623634447,0.876973739,1.519198353,0.867612742,-3.770201059,2.583176382,0.070859836,1
49,0.313090006,0.336977884,1,1.321315756,-1.46544199,0.142821754,1.605010702,0.898048597,1.521644146,0.846862006,-3.74433041,2.583176382,0.070859836,1
50,0,4.19509531,0,-1.560197977,-0.110346922,0.111177727,-0.056100073,0.175625855,-0.708297447,0.796045016,-0.767179647,-1.104466182,0.43948335,0
50,4.19509531,10.96148131,0,-1.362829437,-0.486827206,0.365676762,-0.145014349,0.225439313,-0.493291141,0.776341602,-0.526161566,-1.104466182,0.43948335,0
50,10.96148131,12.11968341,1,-1.044488225,-1.094062736,0.776165338,-0.28842666,0.305784827,-0.146501483,0.744561416,-0.137416796,-1.104466182,0.43948335,0
51,0,0.365831444,0,1.840961527,1.951955073,-1.214533853,-0.366218013,-0.421646783,0.050589476,0.996468773,0.392197422,-0.235991538,-1.656896796,1
51,0.365831444,0.422812173,0,1.85184107,1.948337904,-1.202104084,-0.392363831,-0.411981496,0.074449761,0.984289954,0.415952252,-0.235991538,-1.656896796,1
51,0.422812173,0.597712584,0,1.853535632,1.947774506,-1.200168063,-0.396436219,-0.410476063,0.078166162,0.98239302,0.419652228,-0.235991538,-1.656896796,1
51,0.597712584,0.971706618,0,1.858737035,1.946045173,-1.194225513,-0.408936277,-0.405855184,0.089573529,0.976570447,0.431009179,-0.235991538,-1.656896796,1
51,0.971706618,1.06679992,1,1.869859327,1.942347297,-1.181518405,-0.435665472,-0.395974242,0.113966195,0.96411989,0.455294038,-0.235991538,-1.656896796,1
52,0,0.494695443,0,-2.101586209,-2.126178435,0.637764437,-0.29133089,0.950175208,0.9367602,0.68320068,-0.510317156,-1.58698551,-2.054331324,1
52,0.494695443,0.609796972,0,-2.062934905,-2.169417062,0.673306988,-0.3355637,0.987429777,0.967160566,0.641989234,-0.486759737,-1.58698551,-2.054331324,1
52,0.609796972,1.472913249,1,-2.053941848,-2.179477458,0.681576726,-0.345855414,0.996097853,0.974233865,0.632400505,-0.481278597,-1.58698551,-2.054331324,1
53,0,0.195469019,0,0.991888893,-1.362336141,2.241019191,-1.034492668,-0.390034141,-0.982051031,0.142042097,-1.816440335,0.296018187,-0.962498096,0
53,0.195469019,0.426840296,0,1.009912164,-1.367938206,2.250250685,-1.042105501,-0.388402693,-0.980262096,0.138867106,-1.809885376,0.296018187,-0.962498096,0
53,0.426840296,0.758867379,0,1.031245812,-1.374569215,2.261177748,-1.051116601,-0.386471592,-0.978144582,0.135108957,-1.802126452,0.296018187,-0.962498096,0
53,0.758867379,0.777734589,0,1.061860454,-1.38408498,2.276858523,-1.064047892,-0.383700386,-0.975105865,0.129715862,-1.790992084,0.296018187,-0.962498096,0
53,0.777734589,1.067331654,1,1.06360011,-1.384625706,2.277749573,-1.064782703,-0.383542914,-0.974933192,0.129409403,-1.790359381,0.296018187,-0.962498096,0
54,0,0.950253743,0,2.147322045,-1.912222263,0.819691652,-1.401169389,-2.214622081,0.886821946,1.333645933,1.615672969,-1.425232317,-0.778363216,1
54,0.950253743,1.691690245,1,2.188103562,-1.981349916,0.900078821,-1.478394679,-2.200417554,0.926599091,1.329199539,1.674680875,-1.425232317,-0.778363216,1
55,0,0.093808343,0,-1.329725536,-1.646749061,0.700583154,-0.188258494,0.322080904,-1.056992279,1.611099544,1.992394849,1.205253664,-1.856499721,1
55,0.093808343,0.233142353,0,-1.328910401,-1.648481152,0.701586524,-0.194797427,0.327694186,-1.048570274,1.608633452,1.995263437,1.205253664,-1.856499721,1
55,0.233142353,0.295332887,1,-1.327699676,-1.651053835,0.703076835,-0.204509739,0.336031622,-1.036061027,1.604970553,1.999524165,1.205253664,-1.856499721,1
56,0,0.40060484,0,-1.512617063,0.974565373,-0.677142389,0.456300016,-2.474258577,-0.069909855,0.816907672,1.001971809,1.771119133,-0.597130433,0
56,0.40060484,1.672522475,0,-1.482955978,0.953313626,-0.659716756,0.443483992,-2.440139562,-0.039777819,0.798037663,1.011462207,1.771119133,-0.597130433,0
56,1.672522475,3.486336588,0,-1.388782235,0.885839473,-0.604390489,0.402793204,-2.331811922,0.055891192,0.738125515,1.041594157,1.771119133,-0.597130433,0
56,3.486336588,6.690874141,1,-1.254486067,0.789618172,-0.525492641,0.344766234,-2.177331634,0.192319681,0.652687985,1.08456373,1.771119133,-0.597130433,0
57,0,0.225586723,0,0.98384115,0.89908578,-0.430826755,-0.400555811,-1.212051593,-1.484361171,-1.390630005,1.618487482,0.45045244,0.046655388,1
57,0.225586723,0.639530056,0,0.988184143,0.8779312,-0.422714898,-0.412388224,-1.210933917,-1.484231549,-1.396480639,1.626066231,0.45045244,0.046655388,1
57,0.639530056,0.655038665,0,0.996153375,0.839113325,-0.407829939,-0.434100266,-1.208883024,-1.483993696,-1.407216337,1.639972955,0.45045244,0.046655388,1
57,0.655038665,0.684740934,1,0.996451947,0.837658992,-0.407272266,-0.434913719,-1.208806186,-1.483984785,-1.407618555,1.640493978,0.45045244,0.046655388,1
58,0,16.87890948,1,-0.82295749,-0.104642885,-0.083363505,0.655505311,1.164387788,-1.806200986,-0.393942874,0.058897387,-1.163884544,0.397125322,1
59,0,0.048996238,0,0.861040865,-2.135006766,1.877690585,-1.084843042,0.221997822,0.481648656,1.916087416,-0.464784509,1.49479765,-0.073373934,1
59,0.048996238,0.071934267,0,0.861461365,-2.139040886,1.878279895,-1.085840947,0.226542898,0.484766435,1.914447404,-0.464293711,1.49479765,-0.073373934,1
59,0.071934267,0.082713772,1,0.861658226,-2.140929495,1.878555785,-1.086308125,0.228670716,0.486226051,1.913679617,-0.464063939,1.49479765,-0.073373934,1
60,0,0.190851372,0,2.882199214,-0.037807378,0.096654915,-0.337506411,1.436423802,1.002930044,-1.393266108,1.230436444,-0.398233266,1.267195783,0
60,0.190851372,0.272002491,0,2.884492705,-0.043129505,0.104979818,-0.350414366,1.453511082,1.013202042,-1.40130004,1.239864648,-0.398233266,1.267195783,0
60,0.272002491,0.299611226,0,2.885467911,-0.045392504,0.108519615,-0.355902904,1.460776693,1.017569755,-1.404716115,1.243873575,-0.398233266,1.267195783,0
60,0.299611226,0.314381531,0,2.88579969,-0.046162408,0.109723903,-0.357770181,1.463248554,1.019055712,-1.405878311,1.245237468,-0.398233266,1.267195783,0
60,0.314381531,0.432829714,1,2.885977187,-0.046574296,0.110368181,-0.358769149,1.464570967,1.019850679,-1.40650007,1.245967132,-0.398233266,1.267195783,0
61,0,0.348485705,0,3.044369322,-1.513467058,-1.487148796,-1.559218143,-0.498931255,-1.427720224,0.450282191,-1.611346025,2.051340166,1.281728063,1
61,0.348485705,2.231544704,0,3.06926745,-1.522720622,-1.455323086,-1.56667427,-0.486709608,-1.422124667,0.417708399,-1.577612139,2.051340166,1.281728063,1
61,2.231544704,2.243232882,1,3.20380566,-1.572722694,-1.283351358,-1.606963803,-0.420669355,-1.391888808,0.241694369,-1.395329491,2.051340166,1.281728063,1
62,0,0.786611922,1,0.015416955,-1.036600194,-0.881751653,-1.184000341,0.902456896,-1.340844381,-0.207808953,0.480667591,0.144969327,-1.270693906,1
